Tanggal,Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga,MYRUSD,THBUSD,USDIDR,SGDIDR
2024-12-09,Minyak Goreng Curah,Maluku,0,0,0,35,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Nusa Tenggara Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Nusa Tenggara Timur,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Papua Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Papua,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Riau,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sulawesi Barat,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sulawesi Selatan,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sulawesi Tengah,0,0,0,35,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sulawesi Tenggara,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sulawesi Utara,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sumatera Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sumatera Selatan,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Curah,Sumatera Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Aceh,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Bali,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Banten,0,0,0,11,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Bengkulu,0,0,0,40,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,DI Yogyakarta,0,0,0,32,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,DKI Jakarta,0,0,0,4,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Gorontalo,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Jambi,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Jawa Barat,0,0,0,3,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Jawa Tengah,0,0,0,4,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Jawa Timur,0,0,0,4,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kalimantan Barat,0,0,0,3,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kalimantan Selatan,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kalimantan Tengah,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kalimantan Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kepulauan Bangka Belitung,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kepulauan Riau,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Lampung,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Maluku Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Maluku,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Nusa Tenggara Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Nusa Tenggara Timur,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Papua Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Papua,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Riau,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sulawesi Barat,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sulawesi Selatan,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sulawesi Tengah,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sulawesi Tenggara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sulawesi Utara,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sumatera Barat,0,0,0,40,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sumatera Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Aceh,0,0,0,47,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Bali,0,0,0,55,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Banten,0,0,0,34,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Bengkulu,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,DI Yogyakarta,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,DKI Jakarta,0,0,0,42,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Gorontalo,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Jambi,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Jawa Barat,0,0,0,63,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Jawa Tengah,0,0,0,63,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Jawa Timur,0,0,0,63,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kalimantan Barat,0,0,0,66,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kalimantan Selatan,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kalimantan Tengah,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kalimantan Timur,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kalimantan Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kepulauan Bangka Belitung,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Kepulauan Riau,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Lampung,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Maluku Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Maluku,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Nusa Tenggara Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Nusa Tenggara Timur,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Papua Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Papua,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Riau,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sulawesi Barat,0,0,0,43,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sulawesi Selatan,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sulawesi Tengah,0,0,0,40,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sulawesi Tenggara,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sulawesi Utara,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sumatera Barat,0,0,0,41,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sumatera Selatan,0,0,0,43,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Telur Ayam Ras,Sumatera Utara,0,0,0,43,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Aceh,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Bali,0,0,0,41,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Banten,0,0,0,35,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Bengkulu,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),DI Yogyakarta,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),DKI Jakarta,0,0,0,17,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Gorontalo,0,0,0,35,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Jambi,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Jawa Barat,0,0,0,47,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Jawa Tengah,0,0,0,53,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Jawa Timur,0,0,0,53,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kalimantan Barat,0,0,0,54,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kalimantan Selatan,0,0,0,36,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kalimantan Tengah,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kalimantan Timur,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kalimantan Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kepulauan Bangka Belitung,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Kepulauan Riau,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Lampung,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Maluku Utara,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Maluku,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Nusa Tenggara Barat,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Nusa Tenggara Timur,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Papua Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Papua,0,0,0,37,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Riau,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sulawesi Barat,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sulawesi Selatan,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sulawesi Tengah,0,0,0,39,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sulawesi Tenggara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sulawesi Utara,0,0,0,38,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sumatera Barat,0,0,0,40,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sumatera Selatan,0,0,0,42,0,3295.0,419.0,15651.0,3295.0
2024-12-09,Tepung Terigu (Curah),Sumatera Utara,0,0,0,42,0,3295.0,419.0,15651.0,3295.0
2024-12-10,Bawang Merah,Aceh,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Bali,0,0,0,40,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Banten,0,0,0,30,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Bengkulu,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,DI Yogyakarta,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,DKI Jakarta,0,0,0,52,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Gorontalo,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Jambi,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Jawa Barat,0,0,0,65,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Jawa Tengah,0,0,0,61,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Jawa Timur,0,0,0,61,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kalimantan Barat,0,0,0,57,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kalimantan Selatan,0,0,0,42,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kalimantan Tengah,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kalimantan Timur,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kalimantan Utara,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kepulauan Bangka Belitung,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Kepulauan Riau,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Lampung,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Maluku Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Maluku,0,0,0,40,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Nusa Tenggara Barat,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Nusa Tenggara Timur,0,0,0,40,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Papua Barat,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Papua,0,0,0,40,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Riau,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sulawesi Barat,0,0,0,42,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sulawesi Selatan,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sulawesi Tengah,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sulawesi Tenggara,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sulawesi Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sumatera Barat,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sumatera Selatan,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Merah,Sumatera Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Aceh,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Bali,0,0,0,43,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Banten,0,0,0,52,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Bengkulu,0,0,0,42,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,DI Yogyakarta,0,0,0,45,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,DKI Jakarta,0,0,0,44,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Gorontalo,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Jambi,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Jawa Barat,0,0,0,72,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Jawa Tengah,0,0,0,69,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Jawa Timur,0,0,0,69,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kalimantan Barat,0,0,0,71,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kalimantan Selatan,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kalimantan Tengah,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kalimantan Timur,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kalimantan Utara,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kepulauan Bangka Belitung,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Kepulauan Riau,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Lampung,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Maluku Utara,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Maluku,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Nusa Tenggara Barat,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Nusa Tenggara Timur,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Papua Barat,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Papua,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Riau,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sulawesi Barat,0,0,0,42,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sulawesi Selatan,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sulawesi Tengah,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sulawesi Tenggara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sulawesi Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sumatera Barat,0,0,0,40,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sumatera Selatan,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Bawang Putih Bonggol,Sumatera Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Aceh,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Bali,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Banten,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Bengkulu,0,0,0,45,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,DI Yogyakarta,0,0,0,43,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,DKI Jakarta,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Gorontalo,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Jambi,0,0,0,35,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Jawa Barat,0,0,0,46,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Jawa Tengah,0,0,0,54,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Jawa Timur,0,0,0,54,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kalimantan Barat,0,0,0,53,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kalimantan Selatan,0,0,0,46,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kalimantan Tengah,0,0,0,33,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kalimantan Timur,0,0,0,29,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kalimantan Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kepulauan Bangka Belitung,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Kepulauan Riau,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Lampung,0,0,0,31,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Maluku Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Maluku,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Nusa Tenggara Barat,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Nusa Tenggara Timur,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Papua Barat,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Papua,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Riau,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sulawesi Barat,0,0,0,45,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sulawesi Selatan,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sulawesi Tengah,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sulawesi Tenggara,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sulawesi Utara,0,0,0,39,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sumatera Barat,0,0,0,32,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sumatera Selatan,0,0,0,46,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Medium,Sumatera Utara,0,0,0,46,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Aceh,0,0,0,36,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Bali,0,0,0,40,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Banten,0,0,0,36,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Bengkulu,0,0,0,44,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,DI Yogyakarta,0,0,0,43,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,DKI Jakarta,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Gorontalo,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Jambi,0,0,0,36,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Jawa Barat,0,0,0,44,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Jawa Tengah,0,0,0,52,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Jawa Timur,0,0,0,52,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kalimantan Barat,0,0,0,51,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kalimantan Selatan,0,0,0,44,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kalimantan Tengah,0,0,0,32,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kalimantan Timur,0,0,0,29,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kalimantan Utara,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kepulauan Bangka Belitung,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Kepulauan Riau,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Lampung,0,0,0,31,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Maluku Utara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Maluku,0,0,0,41,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Nusa Tenggara Barat,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Nusa Tenggara Timur,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Papua Barat,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Papua,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Riau,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Sulawesi Barat,0,0,0,44,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Sulawesi Selatan,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Sulawesi Tengah,0,0,0,37,0,3294.0,422.0,15658.0,3294.0
2024-12-10,Beras Premium,Sulawesi Tenggara,0,0,0,38,0,3294.0,422.0,15658.0,3294.0
